,reference,eval,EC,enzyme_name,reaction,description,temperature,ionic_strength,p_h,p_mg,default_ionic_strength,standard_dg_prime,balance,weight,decompose,standard_dg,stoichiometry,reaction_id,standard_dg_cc,standard_dg_rc,standard_dg_gc
4024,Alberty (2006),formation,,," <=> Compound(id=230, inchi_key=IVOMOUWHDPKRLL-KQYNXXCUSA-M)","3',5'-Cyclic AMP formation",298.15,0.25,7.0,14.0,False,-343.5,False,1.0,,-790.8786050629476,{230: 1},6156998349101508241,-795.1050496566065,-795.1050496566146,-804.945098641621
4025,Alberty (2006),formation,,," <=> Compound(id=414, inchi_key=MNQZXJOMYWMBOU-VKHMYHEASA-N)",D-Glyceraldehyde formation,298.15,0.25,7.0,14.0,False,-195.6,False,1.0,,-440.06707095643674,{414: 1},-7707557397491964631,-437.0692016723955,-437.06920167239707,-450.3003545499117
4026,Alberty (2006),formation,,," <=> Compound(id=281, inchi_key=YXJDFQJKERBOBM-TXICZTDVSA-L)",alpha-D-Ribose 1-phosphate formation,298.15,0.25,7.0,14.0,False,-1224.3,False,1.0,,-1587.652165952748,{281: 1},-4110295829021828990,-1585.6667491434737,-1585.6667491434725,-1590.828854490753
4027,Alberty (2006),formation,,," <=> Compound(id=261, inchi_key=GXIURPTVHJPJLF-UWTATZPHSA-K)",2-Phospho-D-glycerate formation,298.15,0.25,7.0,14.0,False,-1340.7,False,1.0,,-1496.3544090889095,{261: 1},7753844547333172446,-1500.4259301006387,-1500.425930100644,-1501.0859011957637
4028,Alberty (2006),formation,,," <=> Compound(id=785, inchi_key=HXXFSFRBOHSIMQ-QTVWNMPRSA-L)",D-Mannose 1-phosphate formation,298.15,0.25,7.0,14.0,False,-1309.7,False,1.0,,-1754.5411767809,{785: 1},3696151214981565786,-1755.0429066170743,-1755.042906617071,-1746.8764942616774
4029,Alberty (2006),formation,,," <=> Compound(id=74455, inchi_key=GACTWZZMVMUKNG-KVTDHHQDSA-L)",D-Mannitol 1-phosphate formation,298.15,0.25,7.0,14.0,False,-1267.4,False,1.0,,-1793.6265271145867,{74455: 1},-920050183952645880,-1788.1999650144876,-1788.1999650144849,-1789.986556239725
4030,Alberty (2006),formation,,," <=> Compound(id=1940, inchi_key=ALQNUOMIEBHXQG-CRCLSJGQSA-L)",2-Deoxy-D-ribose 5-phosphate formation,298.15,0.25,7.0,14.0,False,-1084.6,False,1.0,,-1447.8485090241807,{1940: 1},-3773776269088421609,-1449.8308245060327,-1449.830824506034,-1437.9929377597725
4031,Alberty (2006),formation,,," <=> Compound(id=684, inchi_key=None)",Nitrogen formation,298.15,0.25,7.0,14.0,False,18.7,False,1.0,,18.7,{684: 1},8419661490763037839,18.700000000000067,18.700000000000127,18.69999999999999
4032,Alberty (2006),formation,,," <=> Compound(id=1332, inchi_key=DDRJAANPRJIHGJ-UHFFFAOYSA-N)",Creatinine formation,298.15,0.25,7.0,14.0,False,261.9,False,1.0,,-23.311590816074613,{1332: 1},8342429044407459639,-23.31159081607753,-23.311590816074403,-25.702588741647446
4033,Alberty (2006),formation,,," <=> Compound(id=447, inchi_key=FBPFZTCFMRRESA-JGWLITMVSA-N)",D-Sorbitol formation,298.15,0.25,7.0,14.0,False,-375.9,False,1.0,,-946.3231693870663,{447: 1},-4372549897039776880,-945.4631377180749,-945.4631377180724,-948.6793444985129
4034,Alberty (2006),formation,,," <=> Compound(id=6982, inchi_key=XEKOWRVHYACXOJ-UHFFFAOYSA-N)",Ethyl acetate formation,298.15,0.25,7.0,14.0,False,-11.7,False,1.0,,-337.6561037897995,{6982: 1},9072323825324145777,-337.6561037898004,-337.65610378979926,-322.4644970301757
4035,Alberty (2006),formation,,," <=> Compound(id=549, inchi_key=None)",Nitrous oxide formation,298.15,0.25,7.0,14.0,False,104.2,False,1.0,,104.2,{549: 1},8725615189793836158,104.20000000000017,104.199999999998,104.19999999999996
4036,Alberty (2006),formation,,," <=> Compound(id=359, inchi_key=BZQFBWGGLXLEPQ-REOHCLBHSA-L)",O-Phospho-L-serine formation,298.15,0.25,7.0,14.0,False,-1119.8,False,1.0,,-1360.7589316529602,{359: 1},-1770398257766771496,-1366.8577695403176,-1366.8577695403144,-1362.8212432080534
4037,Alberty (2006),formation,,," <=> Compound(id=812, inchi_key=ALRHLSYJTWAHJZ-UHFFFAOYSA-M)",3-Hydroxypropanoate formation,298.15,0.25,7.0,14.0,False,-315.5,False,1.0,,-518.4106313974648,{812: 1},-590261821768616177,-518.4106313974793,-518.4106313974712,-505.4775221064232
4038,Alberty (2006),formation,,," <=> Compound(id=187, inchi_key=HDTRYLNUVZCQOY-LIZSDCNHSA-N)","alpha,alpha-Trehalose formation",298.15,0.25,7.0,14.0,False,-686.4,False,1.0,,-1582.7792268131311,{187: 1},-9129577506385531508,-1582.2171192396404,-1582.2171192396434,-1579.4812216336877
4039,Alberty (2006),formation,,," <=> Compound(id=372, inchi_key=GACTWZZMVMUKNG-SLPGGIOYSA-L)",Sorbitol 6-phosphate formation,298.15,0.25,7.0,14.0,False,-1266.9,False,1.0,,-1793.1265271145867,{372: 1},-3891745668509560969,-1792.7473018833787,-1792.7473018833716,-1789.986556239725
4040,Alberty (2006),formation,,," <=> Compound(id=1095, inchi_key=PPQRONHOSHZGFQ-WDCZJNDASA-L)",D-Arabinose 5-phosphate formation,298.15,0.25,7.0,14.0,False,-1235.0,False,1.0,,-1598.2484428835626,{1095: 1},-6157382633755816648,-1597.9501048737968,-1597.9501048737934,-1598.4557623730232
4041,Alberty (2006),formation,,," <=> Compound(id=1564, inchi_key=NBSCHQHZLSJFNQ-SVZMEOIVSA-L)",D-Galactose 6-phosphate formation,298.15,0.25,7.0,14.0,False,-1312.0,False,1.0,,-1756.832835270527,{1564: 1},-3851008679347891521,-1754.7387103736671,-1754.7387103736662,-1755.8317560536664
4042,Alberty (2006),formation,,," <=> Compound(id=831, inchi_key=WXSKVKPSMAHCSG-UHFFFAOYSA-L)",4-Hydroxy-2-oxoglutarate formation,298.15,0.25,7.0,14.0,False,-812.0,False,1.0,,-971.738340380204,{831: 1},3783574326954816272,-954.4291818769746,-954.4291818769692,-953.6273903473992
4043,Alberty (2006),formation,,," <=> Compound(id=408, inchi_key=IJOJIVNDFQSGAB-SQOUGZDYSA-L)","D-Glucono-1,5-lactone 6-phosphate formation",298.15,0.25,7.0,14.0,False,-1382.8,False,1.0,,-1746.1213595527447,{408: 1},4243998226492694331,-1748.8872225398059,-1748.8872225398077,-1753.3320413646777
4044,Wagman (1982),formation,,," <=> Compound(id=241, inchi_key=None)",Hydrogen cyanide formation,298.15,0.25,7.0,14.0,False,160.3,False,1.0,,119.57050616877514,{241: 1},1870574139833808826,119.57050616877278,119.57050616877572,119.57050616877514
4045,Alberty (2006),formation,,," <=> Compound(id=60, inchi_key=BVKZGUZCCUSVTD-UHFFFAOYSA-M)",Carbonic acid formation,298.15,0.25,7.0,14.0,False,-546.8,False,1.0,,-586.729833878361,{60: 1},962877361108044639,-588.2677801563558,-588.2677801563581,-584.1904342451352
4046,Alberty (2006),formation,,," <=> Compound(id=1144, inchi_key=VZCYOOQTPOCHFL-UPHRSURJSA-L)",Maleic acid formation,298.15,0.25,7.0,14.0,False,-513.8,False,1.0,,-592.0145328462602,{1144: 1},-569889951057653093,-592.0145328462584,-592.0145328462659,-598.6172576215216
4047,Alberty (2006),formation,,," <=> Compound(id=940, inchi_key=ZTQSAGDEMFDKMZ-UHFFFAOYSA-N)",Butanal formation,298.15,0.25,7.0,14.0,False,196.1,False,1.0,,-129.8561037897995,{940: 1},8846558428431748495,-130.17825902107,-130.17825902107512,-126.2799185699778
4048,Alberty (2006),formation,,," <=> Compound(id=1101, inchi_key=None)",Cyanate formation,298.15,0.25,7.0,14.0,False,-98.2,False,1.0,,-138.94451297372495,{1101: 1},1464042841817368134,-138.94451297372257,-138.94451297372433,-138.94451297372493
4049,Alberty (2006),formation,,," <=> Compound(id=675, inchi_key=VNWKTOKETHGBQD-UHFFFAOYSA-N)",Methane formation,298.15,0.25,7.0,14.0,False,128.6,False,1.0,,-34.378051894899755,{675: 1},-2449366411763199468,-34.37805189490448,-34.37805189490002,-34.378051894899805
4050,Alberty (2006),formation,,," <=> Compound(id=3153, inchi_key=FBPFZTCFMRRESA-UNTFVMJOSA-N)",L-Iditol formation,298.15,0.25,7.0,14.0,False,-374.3,False,1.0,,-944.7231693870663,{3153: 1},-8111119757814336870,-943.2469114194719,-943.2469114194741,-948.6793444985129
4051,Wagman (1982),formation,,," <=> Compound(id=715, inchi_key=None)",Thiocyanate formation,298.15,0.25,7.0,14.0,False,91.8,False,1.0,,51.05548780976923,{715: 1},-8857140174244115748,51.055487809770334,51.05548780976875,51.05548780976924
4052,Alberty (2006),formation,,," <=> Compound(id=2700, inchi_key=KFZMGEQAYNKOFK-UHFFFAOYSA-N)",Propan-2-ol formation,298.15,0.25,7.0,14.0,False,140.7,False,1.0,,-185.2561037897995,{2700: 1},-8864348071338227217,-184.67125682564478,-184.67125682564114,-175.369280786899
4053,Alberty (2006),formation,,," <=> Compound(id=3454, inchi_key=YMAWOPBAYDPSLA-UHFFFAOYSA-N)",Glycylglycine formation,298.15,0.25,7.0,14.0,False,-194.6,False,1.0,,-520.529847432359,{3454: 1},-8679328048144652919,-520.529847432362,-520.5298474323594,-513.2664254214574
4054,Alberty (2006),formation,,," <=> Compound(id=2089, inchi_key=HNEGQIOMVPPMNR-IHWYPQMZSA-L)",2-Methylmaleate formation,298.15,0.25,7.0,14.0,False,-441.0,False,1.0,,-600.7119461604617,{2089: 1},4260062212342482,-598.4193017107553,-598.4193017107567,-593.5485242569458
4055,Dolfing (1994),formation,,," <=> Compound(id=2844, inchi_key=YMWUJEATGCHHMB-UHFFFAOYSA-N)",Dichloromethane formation,298.15,0.25,7.0,14.0,False,15.4,False,1.0,,-66.08902594744987,{2844: 1},1698715438857131967,-66.08902594744796,-66.08902594744995,-66.08902594744991
4056,Dolfing (1992),formation,,," <=> Compound(id=3005, inchi_key=IKCLCGXPQILATA-UHFFFAOYSA-M)",2-Chlorobenzoate formation,298.15,0.25,7.0,14.0,False,-75.7,False,1.0,,-237.86800844584172,{3005: 1},-3976200307702137738,-237.86800844584252,-237.8680084458417,-230.82684783752288
4057,Dolfing (1992),formation,,," <=> Compound(id=4695, inchi_key=NSTREUWFTAOOKS-UHFFFAOYSA-M)",2-Fluorobenzoate formation,298.15,0.25,7.0,14.0,False,-236.5,False,1.0,,-398.66789675633856,{4695: 1},7438976871318677128,-398.66789675633913,-398.6678967563391,-393.33377915400297
4058,Dolfing (1992),formation,,," <=> Compound(id=5713, inchi_key=MXNBDFWNYRNIBH-UHFFFAOYSA-M)",3-Fluorobenzoate formation,298.15,0.25,7.0,14.0,False,-231.0,False,1.0,,-393.16741844920676,{5713: 1},-763818746227309414,-393.1674184492063,-393.1674184492075,-393.33377915400297
4059,Dolfing (1992),formation,,," <=> Compound(id=1322, inchi_key=XRHGYUZYPHTUJZ-UHFFFAOYSA-M)",4-Chlorobenzoate formation,298.15,0.25,7.0,14.0,False,-77.3,False,1.0,,-239.46664635480522,{1322: 1},-3609126542713088731,-239.46664635480363,-239.46664635480468,-230.82684783752288
4060,Dolfing (1992),formation,,," <=> Compound(id=5184, inchi_key=BBYDXOIZLAWGSL-UHFFFAOYSA-M)",4-Fluorobenzoate formation,298.15,0.25,7.0,14.0,False,-226.0,False,1.0,,-388.1660222564571,{5184: 1},-2118789612084583549,-388.1660222564553,-388.16602225645704,-393.33377915400297
4061,Alberty (2006),formation,,," <=> Compound(id=1290, inchi_key=XFTRTWQBIOMVPK-RXMQYKEDSA-L)",(R)-2-Methylmalate formation,298.15,0.25,7.0,14.0,False,-602.7,False,1.0,,-843.9141724136318,{1290: 1},-5861608452641247611,-846.2068168633418,-846.2068168633398,-833.7069384966014
4062,Alberty (2006),formation,,," <=> Compound(id=74443, inchi_key=HWXBTNAVRSUOJR-VKHMYHEASA-L)",(S)-2-Hydroxyglutarate formation,298.15,0.25,7.0,14.0,False,-599.0,False,1.0,,-840.2265410116884,{74443: 1},3410073668615940828,-840.2265410116892,-840.2265410116895,-829.3961899190818
4063,Alberty (2006),formation,,," <=> Compound(id=514, inchi_key=LFLUCDOSQPJJBE-UHFFFAOYSA-K)",3-Phosphonooxypyruvate formation,298.15,0.25,7.0,14.0,False,-1374.5,False,1.0,,-1448.6453629426665,{514: 1},3225549350156116317,-1453.085610514091,-1453.0856105140938,-1471.0159342759528
4064,Alberty (2006),formation,,," <=> Compound(id=2646, inchi_key=SXZYCXMUPBBULW-AIHAYLRMSA-N)","D-Galactono-1,4-lactone formation",298.15,0.25,7.0,14.0,False,-497.9,False,1.0,,-905.3450154617312,{2646: 1},-1844659429025269055,-907.2029121696467,-907.2029121696507,-909.4012878934907
4065,Alberty (2006),formation,,," <=> Compound(id=318, inchi_key=HXXFSFRBOHSIMQ-FPRJBGLDSA-L)",D-Galactose 1-phosphate formation,298.15,0.25,7.0,14.0,False,-1311.8,False,1.0,,-1756.6411767809,{318: 1},3554848299081270601,-1751.213803883315,-1751.2138038833205,-1746.8764942616774
4066,Thauer (1977),formation,,," <=> Compound(id=1296, inchi_key=OAKJQQAXSVQMHS-UHFFFAOYSA-N)",Hydrazine formation,298.15,0.25,7.0,14.0,False,290.9,False,1.0,,127.98347434449974,{1296: 1},1759824364009960339,127.9834743445,127.9834743444995,127.98347434449978
4067,Alberty (2006),formation,,," <=> Compound(id=3789, inchi_key=UGKYJAWJZICPEX-UHFFFAOYSA-M)",4-Oxoglutaramate formation,298.15,0.25,7.0,14.0,False,-352.2,False,1.0,,-595.8561362581436,{3789: 1},-4984466852798046522,-595.8561362581448,-595.8561362581439,-626.8054972031846
4068,Alberty (2006),formation,,," <=> Compound(id=5400, inchi_key=BDERNNFJNOPAEC-UHFFFAOYSA-N)",Propane-1-ol formation,298.15,0.25,7.0,14.0,False,150.1,False,1.0,,-175.8561037897995,{5400: 1},4715886330704771259,-175.85610378980024,-175.85610378979987,-171.42534096803095
4069,Thauer (1977),formation,,," <=> Compound(id=691217, inchi_key=AFENDNXGAFYKQO-VKHMYHEASA-M)",2-Hydroxybutanoic acid formation,298.15,0.25,7.0,14.0,False,-221.9,False,1.0,,-506.3004398335918,{691217: 1},-8802564178358178214,-506.30043983360247,-506.3004398335931,-502.38273535299044
4070,Alberty (2006),formation,,," <=> Compound(id=2816, inchi_key=LRHPLDYGYMQRHN-UHFFFAOYSA-N)",1-Butanol formation,298.15,0.25,7.0,14.0,False,235.6,False,1.0,,-171.84512973724944,{2816: 1},4902594449345977923,-171.5229745059717,-171.52297450597146,-164.3866143957301
4071,Dolfing (1994),formation,,," <=> Compound(id=905, inchi_key=VGGSQFUCUMXWEO-UHFFFAOYSA-N)",Ethylene formation,298.15,0.25,7.0,14.0,False,244.4,False,1.0,,81.42194810510026,{905: 1},3346488251481016754,81.42194810510313,81.42194810510092,60.406397384334795
4072,Dolfing (1992),formation,,," <=> Compound(id=7804, inchi_key=ATCRIUVQKHMXSH-UHFFFAOYSA-M)","2,4-Dichlorobenzoate formation",298.15,0.25,7.0,14.0,False,-155.0,False,1.0,,-276.42349547211677,{7804: 1},-508781013600787809,-276.42349547211796,-276.42349547211717,-249.67749920864975
4073,Dolfing (1994),formation,,," <=> Compound(id=2736, inchi_key=WSLDOOZREJYCGB-UHFFFAOYSA-N)","1,2-Dichloroethane formation",298.15,0.25,7.0,14.0,False,90.0,False,1.0,,-72.97805189489975,{2736: 1},-1155507928745126733,-72.97805189489966,-72.97805189489976,-83.13217956959679
4074,Dolfing (1994),formation,,," <=> Compound(id=2712, inchi_key=CYTYCFOTNPOANT-UHFFFAOYSA-N)",Tetrachloroethene formation,298.15,0.25,7.0,14.0,False,27.6,False,1.0,,27.6,{2712: 1},6378508562017188923,27.600000000001028,27.59999999999966,23.899417214698758
4075,Dolfing (1994),formation,,," <=> Compound(id=1107, inchi_key=XSTXAVWGXDQKEL-UHFFFAOYSA-N)",Trichloroethene formation,298.15,0.25,7.0,14.0,False,66.2,False,1.0,,25.455487026275065,{1107: 1},9085475633908502404,25.45548702627432,25.455487026275573,22.91471934985934
4076,Dolfing (1994),formation,,," <=> Compound(id=120404, inchi_key=KFUSEUYYWQURPO-OWOJBTEDSA-N)","trans-1,2-Dichloroethene formation",298.15,0.25,7.0,14.0,False,113.5,False,1.0,,32.010974052550125,{120404: 1},-8481649173808229929,32.010974052550004,32.010974052550225,21.93002148501992
4077,Dolfing (1994),formation,,," <=> Compound(id=2820, inchi_key=KFUSEUYYWQURPO-UPHRSURJSA-N)","cis-1,2-Dichloroethene formation",298.15,0.25,7.0,14.0,False,109.3,False,1.0,,27.810974052550122,{2820: 1},-9214018890222342329,27.810974052549735,27.81097405255062,21.93002148501992
4078,Dolfing (1994),formation,,," <=> Compound(id=1786, inchi_key=BZHJMEDXRYGGRV-UHFFFAOYSA-N)",Vinyl chloride formation,298.15,0.25,7.0,14.0,False,181.9,False,1.0,,59.66646107882518,{1786: 1},-8268555640049717195,59.66646107882799,59.666461078826075,41.16820943467736
4079,Dolfing (1994),formation,,," <=> Compound(id=2713, inchi_key=VZGDMQKNWNREIO-UHFFFAOYSA-N)",Carbon tetrachloride formation,298.15,0.25,7.0,14.0,False,-45.1,False,1.0,,-45.1,{2713: 1},7461035824738234370,-45.10000000000094,-45.10000000000001,-45.100000000000044
4080,Thauer (1977),formation,,," <=> Compound(id=4187, inchi_key=RAHZWNYVWXNFOC-UHFFFAOYSA-N)",Sulfur dioxide formation,298.15,0.25,7.0,14.0,False,-300.7,False,1.0,,-300.7,{4187: 1},-4697600382536376148,-300.7000000000002,-300.7000000000002,-300.7
4081,Dolfing (1994),formation,,," <=> Compound(id=4400, inchi_key=HEDRZPFGACZZDS-UHFFFAOYSA-N)",Chloroform formation,298.15,0.25,7.0,14.0,False,-25.8,False,1.0,,-66.54451297372493,{4400: 1},-1110514660947456717,-66.544512973726,-66.54451297372474,-66.54451297372495
4082,Dolfing (1994),formation,,," <=> Compound(id=4643, inchi_key=LGXVIGDEPROXKC-UHFFFAOYSA-N)","1,1-Dichloroethylene formation",298.15,0.25,7.0,14.0,False,113.7,False,1.0,,32.21097405255013,{4643: 1},-269871692691687532,32.21097405254884,32.210974052550256,42.15290729951678
4083,Dolfing (1994),formation,,," <=> Compound(id=10403, inchi_key=CFXQEHVMCRXUSD-UHFFFAOYSA-N)","1,2,3-Trichloropropane formation",298.15,0.25,7.0,14.0,False,103.2,False,1.0,,-100.52256486862471,{10403: 1},-2966241463625986028,-100.52256486862507,-100.5225648686249,-90.61555056386231
4084,Dolfing (1994),formation,,," <=> Compound(id=21310, inchi_key=QVLAWKAXOMEXPM-UHFFFAOYSA-N)","1,1,1,2-Tetrachloroethane formation",298.15,0.25,7.0,14.0,False,3.7,False,1.0,,-77.78902594744987,{21310: 1},5442394914952175433,-77.78902594745038,-77.78902594745006,-72.65574191531789
4085,Thauer (1977),formation,,," <=> Compound(id=104, inchi_key=CWYNVVGOOAEACU-UHFFFAOYSA-N)",Fe2+ formation,298.15,0.25,7.0,14.0,False,-82.1,False,1.0,,-78.86043176249655,{104: 1},11472366491675467,-78.86043176248562,-78.860431762493,-78.86043176249655
4086,Thauer (1977),formation,,," <=> Compound(id=185, inchi_key=VTLYFUHAOXGGBS-UHFFFAOYSA-N)",Fe3+ formation,298.15,0.25,7.0,14.0,False,-11.9,False,1.0,,-4.610971465617255,{185: 1},7152110391840979106,-4.610971465619617,-4.61097146561817,-4.61097146561725
4087,Dolfing (1994),formation,,," <=> Compound(id=7631, inchi_key=UOCLXMDMGBRAIB-UHFFFAOYSA-N)","1,1,1-Trichloroethane formation",298.15,0.25,7.0,14.0,False,53.2,False,1.0,,-69.03353892117482,{7631: 1},-8369127520986205472,-69.03353892117754,-69.03353892117507,-42.06224350349416
4088,Dolfing (1994),formation,,," <=> Compound(id=7632, inchi_key=SCYULBFZEHDVBN-UHFFFAOYSA-N)","1,1-Dichloroethane formation",298.15,0.25,7.0,14.0,False,94.3,False,1.0,,-68.67805189489975,{7632: 1},-6160351046136309165,-68.67805189490039,-68.67805189489988,-55.07342314389193
4089,Dolfing (1994),formation,,," <=> Compound(id=8601, inchi_key=HRYZWHHZPQKTII-UHFFFAOYSA-N)",Chloroethane formation,298.15,0.25,7.0,14.0,False,166.9,False,1.0,,-36.82256486862471,{8601: 1},540636452018021122,-36.822564868624404,-36.82256486862482,-52.538681157773055
4090,Dolfing (1994),formation,,," <=> Compound(id=21443, inchi_key=KNKRKFALVUDBJE-UHFFFAOYSA-N)","1,2-Dichloropropane formation",298.15,0.25,7.0,14.0,False,164.6,False,1.0,,-79.86707784234966,{21443: 1},2971372839805734324,-79.86707784235043,-79.86707784234986,-60.02205215203858
4091,Dolfing (1994),formation,,," <=> Compound(id=43316, inchi_key=VHHHONWQHHHLTI-UHFFFAOYSA-N)",Hexachloroethane formation,298.15,0.25,7.0,14.0,False,-49.6,False,1.0,,-49.6,{43316: 1},7982533264545186615,-49.599999999999156,-49.60000000000006,-62.179304261039
4092,Dolfing (1994),formation,,," <=> Compound(id=59029, inchi_key=BNIXVQGCZULYKV-UHFFFAOYSA-N)",Pentachloroethane formation,298.15,0.25,7.0,14.0,False,-27.5,False,1.0,,-68.24451297372494,{59029: 1},970920040757376942,-68.24451297372629,-68.244512973725,-75.19048390143676
4093,Dolfing (1994),formation,,," <=> Compound(id=21317, inchi_key=UBOXGVDOUJQMTN-UHFFFAOYSA-N)","1,1,2-Trichloroethane formation",298.15,0.25,7.0,14.0,False,44.6,False,1.0,,-77.63353892117482,{21317: 1},-4300390664541878242,-77.63353892117503,-77.63353892117489,-85.66692155571565
4094,Dolfing (1992),formation,,," <=> Compound(id=3909, inchi_key=MVPPADPHJFYWMZ-UHFFFAOYSA-N)",Monochlorobenzene formation,298.15,0.25,7.0,14.0,False,306.0,False,1.0,,102.27743513137528,{3909: 1},-5334138200067746786,102.27743513137624,102.27743513137534,102.47630955734387
4095,Dolfing (1992),formation,,," <=> Compound(id=10405, inchi_key=RFFLAFLAYFXFSW-UHFFFAOYSA-N)","1,2-Dichlorobenzene formation",298.15,0.25,7.0,14.0,False,247.3,False,1.0,,84.32194810510026,{10405: 1},-801175883698731778,84.32194810510114,84.32194810510056,83.62565818621701
4096,Dolfing (1992),formation,,," <=> Compound(id=10412, inchi_key=ZPQOPVIELGIULI-UHFFFAOYSA-N)","1,3-Dichlorobenzene formation",298.15,0.25,7.0,14.0,False,244.8,False,1.0,,81.82194810510026,{10412: 1},7902788994811918991,81.82194810510018,81.82194810510039,83.62565818621701
4097,Dolfing (1992),formation,,," <=> Compound(id=3649, inchi_key=OCJBOOLMMGQPQU-UHFFFAOYSA-N)","1,4-Dichlorobenzene formation",298.15,0.25,7.0,14.0,False,241.3,False,1.0,,78.32194810510026,{3649: 1},8355580294910142026,78.32194810510144,78.32194810510036,83.62565818621701
4098,Dolfing (1992),formation,,," <=> Compound(id=10402, inchi_key=RELMFMZEBKVZJC-UHFFFAOYSA-N)","1,2,3-Trichlorobenzene formation",298.15,0.25,7.0,14.0,False,193.9,False,1.0,,71.66646107882518,{10402: 1},-4048766625076727683,71.66646107882451,71.66646107882526,64.77500681509017
4099,Dolfing (1992),formation,,," <=> Compound(id=3644, inchi_key=PBKONEOXTCPAFI-UHFFFAOYSA-N)","1,2,4-Trichlorobenzene formation",298.15,0.25,7.0,14.0,False,182.7,False,1.0,,60.46646107882516,{3644: 1},1816685366663856479,60.46646107882684,60.46646107882516,64.77500681509017
4100,Dolfing (1992),formation,,," <=> Compound(id=21539, inchi_key=XKEFYDZQGKAQCN-UHFFFAOYSA-N)","1,3,5-Trichlorobenzene formation",298.15,0.25,7.0,14.0,False,179.0,False,1.0,,56.766461078825174,{21539: 1},8448104593890591124,56.76646107882558,56.766461078825216,64.77500681509017
